y,x,ref,highway,street_count,geometry
40.7555621,-73.9184597,,traffic_signals,4,POINT (-73.9184597 40.7555621)
40.7551902,-73.9176628,,traffic_signals,4,POINT (-73.9176628 40.7551902)
40.7548199,-73.9168694,,traffic_signals,4,POINT (-73.9168694 40.7548199)
40.7544476,-73.9160719,,traffic_signals,4,POINT (-73.91607190000001 40.7544476)
40.7540695,-73.9152674,,,4,POINT (-73.9152674 40.7540695)
40.769847,-73.776693,,,3,POINT (-73.77669299999999 40.769847)
40.770162,-73.775165,,,3,POINT (-73.775165 40.770162)
40.7518562,-73.9036029,,traffic_signals,4,POINT (-73.9036029 40.7518562)
40.7519194,-73.9025632,,,4,POINT (-73.9025632 40.7519194)
40.7519365,-73.9021739,,stop,4,POINT (-73.90217389999999 40.7519365)
40.7520004,-73.901559,,,3,POINT (-73.90155900000001 40.7520004)
40.7520715,-73.9008752,,traffic_signals,4,POINT (-73.9008752 40.7520715)
40.7521685,-73.8999427,,traffic_signals,4,POINT (-73.8999427 40.7521685)
40.7522651,-73.8990136,,,4,POINT (-73.8990136 40.7522651)
40.766856,-73.827351,,,3,POINT (-73.82735099999999 40.766856)
40.7665009,-73.8275186,,traffic_signals,3,POINT (-73.8275186 40.7665009)
40.766887,-73.82395,,traffic_signals,4,POINT (-73.82395 40.766887)
40.767024,-73.82282,,,3,POINT (-73.82281999999999 40.767024)
40.767119,-73.822005,,,3,POINT (-73.822005 40.767119)
40.767227,-73.821126,,stop,4,POINT (-73.82112600000001 40.767227)
40.767359,-73.820039,,,3,POINT (-73.82003899999999 40.767359)
40.767472,-73.819133,,,3,POINT (-73.81913299999999 40.767472)
40.767539,-73.818573,,,3,POINT (-73.818573 40.767539)
40.767597,-73.818115,,,3,POINT (-73.81811500000001 40.767597)
40.767672,-73.817368,,stop,4,POINT (-73.817368 40.767672)
40.767612,-73.816465,,,4,POINT (-73.81646499999999 40.767612)
40.767509,-73.815418,,stop,4,POINT (-73.81541799999999 40.767509)
40.767416,-73.814356,,stop,4,POINT (-73.814356 40.767416)
40.767287,-73.813004,,,4,POINT (-73.81300400000001 40.767287)
40.767182,-73.811639,,,3,POINT (-73.811639 40.767182)
40.7650974,-73.8370012,,,3,POINT (-73.8370012 40.7650974)
40.7653359,-73.8354019,,,3,POINT (-73.83540189999999 40.7653359)
40.766162,-73.7895559,,traffic_signals,4,POINT (-73.7895559 40.766162)
40.7664344,-73.7886347,,,4,POINT (-73.7886347 40.7664344)
40.766692,-73.7877635,,,4,POINT (-73.7877635 40.766692)
40.7672091,-73.7860145,,,4,POINT (-73.78601449999999 40.7672091)
40.7674675,-73.7851403,,,4,POINT (-73.78514029999999 40.7674675)
40.7677265,-73.7842643,,,4,POINT (-73.7842643 40.7677265)
40.7679853,-73.7833891,,,4,POINT (-73.78338909999999 40.7679853)
40.76657,-73.831443,,,3,POINT (-73.83144299999999 40.76657)
40.766817,-73.830377,,,3,POINT (-73.830377 40.766817)
40.5992564,-73.7524785,,stop,4,POINT (-73.7524785 40.5992564)
40.748062,-73.879839,,,3,POINT (-73.879839 40.748062)
40.7476478,-73.8788981,,stop,4,POINT (-73.8788981 40.7476478)
40.746865,-73.877159,,,4,POINT (-73.87715900000001 40.746865)
40.746066,-73.875362,,,4,POINT (-73.875362 40.746066)
40.7720182,-73.9333179,,traffic_signals,4,POINT (-73.93331790000001 40.7720182)
40.7715187,-73.9312734,,stop,4,POINT (-73.93127339999999 40.7715187)
40.697551,-73.808966,,,3,POINT (-73.808966 40.697551)
40.6945502,-73.8070719,,,3,POINT (-73.8070719 40.6945502)
40.694269,-73.8068235,,traffic_signals,3,POINT (-73.80682349999999 40.694269)
40.6086977,-73.8190932,,,3,POINT (-73.8190932 40.6086977)
40.607617,-73.820355,,,3,POINT (-73.82035500000001 40.607617)
40.6072026,-73.8207822,,,2,POINT (-73.8207822 40.6072026)
40.6060721,-73.8224212,,,3,POINT (-73.82242119999999 40.6060721)
40.5925348,-73.7602718,,,1,POINT (-73.7602718 40.5925348)
40.5949881,-73.7607195,,,3,POINT (-73.76071949999999 40.5949881)
40.594949,-73.7610971,,,4,POINT (-73.7610971 40.594949)
40.596248,-73.7613048,,,3,POINT (-73.7613048 40.596248)
40.5980156,-73.7616289,,,3,POINT (-73.76162890000001 40.5980156)
40.598308,-73.76168,,,3,POINT (-73.76168 40.598308)
40.598951,-73.761815,,,3,POINT (-73.761815 40.598951)
40.7764495,-73.9335209,,,3,POINT (-73.9335209 40.7764495)
40.6355639,-73.7407306,,,3,POINT (-73.74073060000001 40.6355639)
40.781683,-73.821011,,,3,POINT (-73.821011 40.781683)
40.781115,-73.821086,,,3,POINT (-73.82108599999999 40.781115)
40.7794181,-73.821323,,,4,POINT (-73.82132300000001 40.7794181)
40.77831,-73.821478,,stop,4,POINT (-73.821478 40.77831)
40.775973,-73.821745,,,4,POINT (-73.82174500000001 40.775973)
40.775259,-73.821801,,,4,POINT (-73.82180099999999 40.775259)
40.774517,-73.821866,,stop,4,POINT (-73.821866 40.774517)
40.773064,-73.821865,,,4,POINT (-73.821865 40.773064)
40.772352,-73.821866,,,4,POINT (-73.821866 40.772352)
40.771637,-73.821915,,,3,POINT (-73.821915 40.771637)
40.77082,-73.821897,,traffic_signals,4,POINT (-73.82189700000001 40.77082)
40.769684,-73.821637,,stop,4,POINT (-73.821637 40.769684)
40.768559,-73.821405,,stop,4,POINT (-73.821405 40.768559)
40.76616,-73.820902,,stop,4,POINT (-73.820902 40.76616)
40.748042,-73.81962,,,3,POINT (-73.81962 40.748042)
40.745169,-73.82138,,,4,POINT (-73.82138 40.745169)
40.743856,-73.822209,,,4,POINT (-73.822209 40.743856)
40.74321,-73.822609,,,4,POINT (-73.822609 40.74321)
40.742563,-73.823014,,,4,POINT (-73.823014 40.742563)
40.7419077,-73.8234174,,,3,POINT (-73.8234174 40.7419077)
40.78882,-73.8211817,,,3,POINT (-73.8211817 40.78882)
40.7862369,-73.8201225,,,3,POINT (-73.8201225 40.7862369)
40.7845598,-73.8194826,,,4,POINT (-73.8194826 40.7845598)
40.741424,-73.823728,,,3,POINT (-73.823728 40.741424)
40.741028,-73.823967,,,4,POINT (-73.823967 40.741028)
40.7398536,-73.8247176,,traffic_signals,4,POINT (-73.8247176 40.7398536)
40.7397557,-73.8243545,,,3,POINT (-73.8243545 40.7397557)
40.67349,-73.791652,,traffic_signals,4,POINT (-73.791652 40.67349)
40.671815,-73.792084,,,4,POINT (-73.792084 40.671815)
40.6687325,-73.7927547,,,4,POINT (-73.7927547 40.6687325)
40.6670823,-73.7927501,,,3,POINT (-73.79275010000001 40.6670823)
40.705496,-73.810589,,traffic_signals,3,POINT (-73.81058899999999 40.705496)
40.704603,-73.810172,,,4,POINT (-73.81017199999999 40.704603)
40.703578,-73.809693,,,4,POINT (-73.809693 40.703578)
40.687524,-73.798286,,,3,POINT (-73.798286 40.687524)
40.685359,-73.797225,,,4,POINT (-73.797225 40.685359)
40.683612,-73.796368,,,4,POINT (-73.796368 40.683612)
40.681862,-73.795512,,,4,POINT (-73.795512 40.681862)
40.680027,-73.794615,,,4,POINT (-73.79461499999999 40.680027)
40.678749,-73.793993,,,4,POINT (-73.793993 40.678749)
40.67708,-73.793173,,,4,POINT (-73.793173 40.67708)
40.675514,-73.792453,,,4,POINT (-73.79245299999999 40.675514)
40.6969169,-73.8055465,,,3,POINT (-73.80554650000001 40.6969169)
40.701055,-73.808878,,,4,POINT (-73.80887800000001 40.701055)
40.7002323,-73.8086796,,,3,POINT (-73.8086796 40.7002323)
40.6576571,-73.8054311,,,3,POINT (-73.80543110000001 40.6576571)
40.703024,-73.837671,,,3,POINT (-73.837671 40.703024)
40.7023731,-73.8361098,,,4,POINT (-73.8361098 40.7023731)
40.7017533,-73.8346235,,,3,POINT (-73.83462350000001 40.7017533)
40.7012609,-73.8334425,,,4,POINT (-73.8334425 40.7012609)
40.7007909,-73.8322974,,,5,POINT (-73.8322974 40.7007909)
40.7002443,-73.8310043,,,3,POINT (-73.8310043 40.7002443)
40.7336185,-73.8211358,,,1,POINT (-73.82113579999999 40.7336185)
40.7328949,-73.821168,,,1,POINT (-73.821168 40.7328949)
40.7817124,-73.824605,,traffic_signals,4,POINT (-73.82460500000001 40.7817124)
40.7807178,-73.8250555,,,3,POINT (-73.8250555 40.7807178)
40.7802963,-73.8252919,,,3,POINT (-73.8252919 40.7802963)
40.7766692,-73.8274055,,,3,POINT (-73.8274055 40.7766692)
40.775977,-73.827778,,,3,POINT (-73.827778 40.775977)
40.774585,-73.828603,,,3,POINT (-73.828603 40.774585)
40.7928866,-73.8243138,,,3,POINT (-73.8243138 40.7928866)
40.7908398,-73.8239421,,,4,POINT (-73.8239421 40.7908398)
40.787493,-73.824416,,stop,3,POINT (-73.824416 40.787493)
40.786737,-73.8244535,,traffic_signals,4,POINT (-73.8244535 40.786737)
40.7900286,-73.8211888,,,3,POINT (-73.8211888 40.7900286)
40.669128,-73.732367,,,3,POINT (-73.732367 40.669128)
40.668126,-73.729302,,,3,POINT (-73.729302 40.668126)
40.668243,-73.729259,,,3,POINT (-73.729259 40.668243)
40.676629,-73.753141,,,3,POINT (-73.753141 40.676629)
40.762738,-73.738593,,,3,POINT (-73.73859299999999 40.762738)
40.763318,-73.736996,,,4,POINT (-73.736996 40.763318)
40.764092,-73.734884,,,4,POINT (-73.73488399999999 40.764092)
40.764908,-73.733584,,,3,POINT (-73.73358399999999 40.764908)
40.730831,-73.828554,,,4,POINT (-73.828554 40.730831)
40.731382,-73.826706,,,3,POINT (-73.826706 40.731382)
40.731435,-73.826527,,,3,POINT (-73.826527 40.731435)
40.731657,-73.825801,,,3,POINT (-73.825801 40.731657)
40.732299,-73.822363,,,4,POINT (-73.822363 40.732299)
40.731655,-73.820535,,,3,POINT (-73.82053500000001 40.731655)
40.725133,-73.847507,,traffic_signals,4,POINT (-73.84750699999999 40.725133)
40.725629,-73.845844,,traffic_signals,4,POINT (-73.845844 40.725629)
40.7263,-73.843594,,stop,4,POINT (-73.843594 40.7263)
40.7293712,-73.9285794,,,3,POINT (-73.9285794 40.7293712)
40.7371484,-73.9056191,,,4,POINT (-73.9056191 40.7371484)
40.736718,-73.906747,,,3,POINT (-73.906747 40.736718)
40.7364237,-73.9078319,,,3,POINT (-73.90783190000001 40.7364237)
40.7351685,-73.9184093,,traffic_signals,4,POINT (-73.91840929999999 40.7351685)
40.737582,-73.9046317,,,3,POINT (-73.9046317 40.737582)
40.7383507,-73.9027377,,,3,POINT (-73.9027377 40.7383507)
40.7386142,-73.9017854,,,3,POINT (-73.90178539999999 40.7386142)
40.7390414,-73.9008317,,,3,POINT (-73.9008317 40.7390414)
40.739669,-73.898825,,,4,POINT (-73.898825 40.739669)
40.7365579,-73.9276066,,,3,POINT (-73.9276066 40.7365579)
40.7364136,-73.9266758,,,3,POINT (-73.9266758 40.7364136)
40.7362743,-73.9257604,,,3,POINT (-73.9257604 40.7362743)
40.736032,-73.924879,,,3,POINT (-73.924879 40.736032)
40.735784,-73.923972,,,3,POINT (-73.92397200000001 40.735784)
40.735628,-73.923066,,traffic_signals,4,POINT (-73.92306600000001 40.735628)
40.735501,-73.92212,,,3,POINT (-73.92212000000001 40.735501)
40.735379,-73.921203,,,3,POINT (-73.92120300000001 40.735379)
40.735321,-73.920257,,,3,POINT (-73.92025700000001 40.735321)
40.735359,-73.919302,,,4,POINT (-73.919302 40.735359)
40.7354353,-73.9183532,,traffic_signals,4,POINT (-73.9183532 40.7354353)
40.735393,-73.9169064,,,3,POINT (-73.9169064 40.735393)
40.7366879,-73.9081481,,,3,POINT (-73.90814810000001 40.7366879)
40.7368396,-73.9074804,,,3,POINT (-73.9074804 40.7368396)
40.7372212,-73.9065274,,,3,POINT (-73.9065274 40.7372212)
40.7376544,-73.9055797,,,3,POINT (-73.9055797 40.7376544)
40.7380819,-73.9046098,,,3,POINT (-73.9046098 40.7380819)
40.7385617,-73.9032722,,,3,POINT (-73.9032722 40.7385617)
40.714503,-73.877419,,,3,POINT (-73.877419 40.714503)
40.713862,-73.876937,,,3,POINT (-73.876937 40.713862)
40.73793,-73.908555,,,3,POINT (-73.90855500000001 40.73793)
40.735325,-73.908346,,,4,POINT (-73.90834599999999 40.735325)
40.724137,-73.910759,,,3,POINT (-73.910759 40.724137)
40.7229811,-73.9106686,,,4,POINT (-73.91066859999999 40.7229811)
40.721687,-73.910603,,,3,POINT (-73.91060299999999 40.721687)
40.720313,-73.910514,,,3,POINT (-73.91051400000001 40.720313)
40.719857,-73.910484,,,3,POINT (-73.910484 40.719857)
40.592224,-73.781632,,,3,POINT (-73.781632 40.592224)
40.595267,-73.781836,,,3,POINT (-73.781836 40.595267)
40.5964812,-73.7819462,,,3,POINT (-73.78194619999999 40.5964812)
40.705577,-73.744308,,,4,POINT (-73.744308 40.705577)
40.705072,-73.742091,,,4,POINT (-73.742091 40.705072)
40.704596,-73.740076,,,3,POINT (-73.740076 40.704596)
40.704551,-73.745959,,,3,POINT (-73.745959 40.704551)
40.705038,-73.744099,,,3,POINT (-73.74409900000001 40.705038)
40.689418,-73.787485,,,3,POINT (-73.787485 40.689418)
40.689841,-73.786331,,,3,POINT (-73.786331 40.689841)
40.704868,-73.739976,,,3,POINT (-73.739976 40.704868)
40.704807,-73.738077,,,4,POINT (-73.738077 40.704807)
40.704747,-73.736129,,,4,POINT (-73.73612900000001 40.704747)
40.704685,-73.734183,,,4,POINT (-73.734183 40.704685)
40.704626,-73.732236,,,4,POINT (-73.732236 40.704626)
40.704567,-73.730291,,,4,POINT (-73.73029099999999 40.704567)
40.704491,-73.727842,,,3,POINT (-73.727842 40.704491)
40.703203,-73.751135,,,3,POINT (-73.751135 40.703203)
40.7036079,-73.7496005,,,4,POINT (-73.7496005 40.7036079)
40.699969,-73.763506,,,3,POINT (-73.76350600000001 40.699969)
40.700518,-73.761402,,,4,POINT (-73.761402 40.700518)
40.701105,-73.759153,,,3,POINT (-73.759153 40.701105)
40.7494155,-73.9543388,,,3,POINT (-73.9543388 40.7494155)
40.7490527,-73.9521998,,traffic_signals,4,POINT (-73.9521998 40.7490527)
40.7489433,-73.9516255,,,4,POINT (-73.95162550000001 40.7489433)
40.748546,-73.949628,,traffic_signals,4,POINT (-73.949628 40.748546)
40.748107,-73.947355,,traffic_signals,4,POINT (-73.947355 40.748107)
40.7476657,-73.9450603,,traffic_signals,4,POINT (-73.94506029999999 40.7476657)
40.7474121,-73.94373,,traffic_signals,3,POINT (-73.94373 40.7474121)
40.746143,-73.941736,,traffic_signals,3,POINT (-73.94173600000001 40.746143)
40.676563,-73.838716,,,3,POINT (-73.83871600000001 40.676563)
40.675917,-73.8384,,,3,POINT (-73.83839999999999 40.675917)
40.675253,-73.838079,,,3,POINT (-73.83807899999999 40.675253)
40.674504,-73.837719,,traffic_signals,4,POINT (-73.83771900000001 40.674504)
40.673807,-73.83738,,,3,POINT (-73.83738 40.673807)
40.6697065,-73.8357361,,,3,POINT (-73.83573610000001 40.6697065)
40.669281,-73.8349804,,,3,POINT (-73.83498040000001 40.669281)
40.7484791,-73.835066,,,3,POINT (-73.835066 40.7484791)
40.716463,-73.792341,,,3,POINT (-73.79234099999999 40.716463)
40.724339,-73.76907,,,3,POINT (-73.76907 40.724339)
40.722516,-73.768948,,,3,POINT (-73.76894799999999 40.722516)
40.710941,-73.765132,,,3,POINT (-73.76513199999999 40.710941)
40.711039,-73.764985,,,3,POINT (-73.764985 40.711039)
40.7115158,-73.7643494,,,3,POINT (-73.7643494 40.7115158)
40.712219,-73.764321,,,4,POINT (-73.764321 40.712219)
40.6539029,-73.7953911,,,3,POINT (-73.7953911 40.6539029)
40.6547908,-73.792675,,,3,POINT (-73.792675 40.6547908)
40.761344,-73.935396,,traffic_signals,4,POINT (-73.935396 40.761344)
40.7598727,-73.9367994,,traffic_signals,4,POINT (-73.9367994 40.7598727)
40.7580065,-73.9386001,,,3,POINT (-73.9386001 40.7580065)
40.756487,-73.94004,,,3,POINT (-73.94004 40.756487)
40.755234,-73.941239,,traffic_signals,4,POINT (-73.941239 40.755234)
40.753998,-73.94243,,traffic_signals,4,POINT (-73.94243 40.753998)
40.7525506,-73.9438228,,traffic_signals,4,POINT (-73.94382280000001 40.7525506)
40.7494985,-73.9466648,,traffic_signals,4,POINT (-73.94666479999999 40.7494985)
40.7488459,-73.9471087,,traffic_signals,4,POINT (-73.9471087 40.7488459)
40.7473587,-73.9476037,,traffic_signals,4,POINT (-73.9476037 40.7473587)
40.7466805,-73.9478335,,traffic_signals,4,POINT (-73.9478335 40.7466805)
40.7459762,-73.9480699,,traffic_signals,4,POINT (-73.94806989999999 40.7459762)
40.7452855,-73.9483012,,traffic_signals,4,POINT (-73.9483012 40.7452855)
40.7439217,-73.9487612,,,3,POINT (-73.94876120000001 40.7439217)
40.7425326,-73.949228,,traffic_signals,4,POINT (-73.94922800000001 40.7425326)
40.7840652,-73.9124546,,,3,POINT (-73.9124546 40.7840652)
40.7815828,-73.915462,,traffic_signals,3,POINT (-73.91546200000001 40.7815828)
40.7814543,-73.9156173,,traffic_signals,3,POINT (-73.91561729999999 40.7814543)
40.7810052,-73.91616,,,3,POINT (-73.91616 40.7810052)
40.780458,-73.9168213,,traffic_signals,4,POINT (-73.9168213 40.780458)
40.779291,-73.9182618,,,4,POINT (-73.9182618 40.779291)
40.7786913,-73.9189934,,traffic_signals,4,POINT (-73.91899340000001 40.7786913)
40.7781512,-73.9196542,,,4,POINT (-73.9196542 40.7781512)
40.7771568,-73.9208671,,,4,POINT (-73.9208671 40.7771568)
40.7760862,-73.922182,,,4,POINT (-73.92218200000001 40.7760862)
40.7755873,-73.9227807,,,3,POINT (-73.9227807 40.7755873)
40.7753908,-73.9230165,,traffic_signals,4,POINT (-73.9230165 40.7753908)
40.7746223,-73.9239852,,traffic_signals,4,POINT (-73.9239852 40.7746223)
40.7734857,-73.9249433,,traffic_signals,3,POINT (-73.9249433 40.7734857)
40.7732901,-73.9251003,,,3,POINT (-73.9251003 40.7732901)
40.7716398,-73.926409,,,3,POINT (-73.92640900000001 40.7716398)
40.771136,-73.9268125,,,4,POINT (-73.9268125 40.771136)
40.7705233,-73.927307,,traffic_signals,4,POINT (-73.927307 40.7705233)
40.769889,-73.927807,,traffic_signals,4,POINT (-73.927807 40.769889)
40.768229,-73.929135,,traffic_signals,4,POINT (-73.929135 40.768229)
40.767327,-73.929856,,traffic_signals,4,POINT (-73.929856 40.767327)
40.7652267,-73.9316965,,traffic_signals,4,POINT (-73.9316965 40.7652267)
40.7404528,-73.9499151,,,3,POINT (-73.9499151 40.7404528)
40.698434,-73.808547,,,3,POINT (-73.808547 40.698434)
40.697796,-73.808139,,,4,POINT (-73.808139 40.697796)
40.694741,-73.806243,,traffic_signals,3,POINT (-73.80624299999999 40.694741)
40.694182,-73.805435,,,4,POINT (-73.805435 40.694182)
40.693638,-73.804634,,,4,POINT (-73.80463399999999 40.693638)
40.689371,-73.847433,,,3,POINT (-73.847433 40.689371)
40.77034,-73.78061,,,4,POINT (-73.78061 40.77034)
40.76835,-73.779584,,,3,POINT (-73.779584 40.76835)
40.767702,-73.77923,,,4,POINT (-73.77923 40.767702)
40.766424,-73.778525,,,4,POINT (-73.778525 40.766424)
40.764974,-73.777752,,,4,POINT (-73.77775200000001 40.764974)
40.763712,-73.777083,,,4,POINT (-73.777083 40.763712)
40.763037,-73.776729,,,3,POINT (-73.776729 40.763037)
40.7888472,-73.7839791,,,3,POINT (-73.7839791 40.7888472)
40.786605,-73.783546,,,3,POINT (-73.783546 40.786605)
40.785899,-73.783369,,,3,POINT (-73.78336899999999 40.785899)
40.734735,-73.762495,,,4,POINT (-73.762495 40.734735)
40.733147,-73.7617432,,,4,POINT (-73.7617432 40.733147)
40.730864,-73.760662,,,4,POINT (-73.760662 40.730864)
40.7109776,-73.7497463,,,3,POINT (-73.7497463 40.7109776)
40.7094712,-73.7491194,,,4,POINT (-73.7491194 40.7094712)
40.712323,-73.7502517,,,3,POINT (-73.75025170000001 40.712323)
40.705963,-73.747525,,,3,POINT (-73.747525 40.705963)
40.704988,-73.747124,,,4,POINT (-73.747124 40.704988)
40.703637,-73.746518,,,4,POINT (-73.74651799999999 40.703637)
40.702287,-73.745909,,,4,POINT (-73.745909 40.702287)
40.700262,-73.745001,,,4,POINT (-73.745001 40.700262)
40.723774,-73.759004,,,3,POINT (-73.759004 40.723774)
40.723129,-73.75808,,,4,POINT (-73.75808000000001 40.723129)
40.7225742,-73.7572915,,traffic_signals,4,POINT (-73.75729149999999 40.7225742)
40.721037,-73.756109,,,4,POINT (-73.756109 40.721037)
40.719217,-73.754749,,,4,POINT (-73.754749 40.719217)
40.717503,-73.753471,,,4,POINT (-73.753471 40.717503)
40.7173184,-73.753319,,,4,POINT (-73.753319 40.7173184)
40.715793,-73.752193,,,4,POINT (-73.75219300000001 40.715793)
40.76254,-73.776361,,,1,POINT (-73.77636099999999 40.76254)
40.7616281,-73.7759435,,,4,POINT (-73.7759435 40.7616281)
40.7137199,-73.7508853,,,3,POINT (-73.75088529999999 40.7137199)
40.712871,-73.750536,,,1,POINT (-73.750536 40.712871)
40.767441,-73.736864,,,3,POINT (-73.736864 40.767441)
40.767768,-73.735868,,,3,POINT (-73.735868 40.767768)
40.768668,-73.732933,,,3,POINT (-73.732933 40.768668)
40.7399698,-73.850329,,,4,POINT (-73.850329 40.7399698)
40.74071,-73.85264,,,4,POINT (-73.85263999999999 40.74071)
40.690348,-73.807044,,,3,POINT (-73.807044 40.690348)
40.690874,-73.806425,,,4,POINT (-73.806425 40.690874)
40.691609,-73.805559,,,4,POINT (-73.805559 40.691609)
40.692346,-73.804688,,,4,POINT (-73.804688 40.692346)
40.69308,-73.803818,,stop,4,POINT (-73.80381800000001 40.69308)
40.693817,-73.802959,,stop,4,POINT (-73.802959 40.693817)
40.6945556,-73.8021148,,traffic_signals,4,POINT (-73.8021148 40.6945556)
40.6953302,-73.8012103,,traffic_signals,5,POINT (-73.80121029999999 40.6953302)
40.6958584,-73.8005332,,,3,POINT (-73.8005332 40.6958584)
40.696871,-73.799182,,,3,POINT (-73.799182 40.696871)
40.69747,-73.7985458,,,3,POINT (-73.7985458 40.69747)
40.6979907,-73.7978466,,traffic_signals,3,POINT (-73.7978466 40.6979907)
40.6987155,-73.7965172,,,3,POINT (-73.7965172 40.6987155)
40.6997351,-73.7935632,,traffic_signals,4,POINT (-73.79356319999999 40.6997351)
40.700221,-73.7928192,,,3,POINT (-73.7928192 40.700221)
40.701272,-73.791944,,,3,POINT (-73.791944 40.701272)
40.701366,-73.791869,,,3,POINT (-73.79186900000001 40.701366)
40.701658,-73.791566,,,3,POINT (-73.791566 40.701658)
40.701982,-73.790764,,,3,POINT (-73.790764 40.701982)
40.677149,-73.860892,,,3,POINT (-73.86089200000001 40.677149)
40.676989,-73.859892,,,3,POINT (-73.859892 40.676989)
40.704826,-73.769709,,,3,POINT (-73.76970900000001 40.704826)
40.704973,-73.768824,,,4,POINT (-73.768824 40.704973)
40.705124,-73.767904,,,4,POINT (-73.767904 40.705124)
40.705268,-73.767014,,,3,POINT (-73.767014 40.705268)
40.737114,-73.8856083,,traffic_signals,4,POINT (-73.8856083 40.737114)
40.735333,-73.88583,,,3,POINT (-73.88583 40.735333)
40.7432648,-73.8981272,,,4,POINT (-73.8981272 40.7432648)
40.756502,-73.73342,,traffic_signals,4,POINT (-73.73342 40.756502)
40.79406,-73.846447,,,1,POINT (-73.846447 40.79406)
40.794368,-73.84643,,,1,POINT (-73.84643 40.794368)
40.671557,-73.847821,,,3,POINT (-73.847821 40.671557)
40.671239,-73.846999,,,4,POINT (-73.846999 40.671239)
40.671037,-73.846483,,,1,POINT (-73.84648300000001 40.671037)
40.558044,-73.923863,,,4,POINT (-73.923863 40.558044)
40.5581698,-73.9244571,,,4,POINT (-73.9244571 40.5581698)
40.558218,-73.9248,,,4,POINT (-73.9248 40.558218)
40.558379,-73.925718,,,3,POINT (-73.925718 40.558379)
40.79145,-73.8504367,,,3,POINT (-73.8504367 40.79145)
40.7917037,-73.8478983,,,4,POINT (-73.8478983 40.7917037)
40.791625,-73.844532,,,4,POINT (-73.844532 40.791625)
40.7915948,-73.8436002,,,4,POINT (-73.8436002 40.7915948)
40.7915609,-73.8426704,,,4,POINT (-73.8426704 40.7915609)
40.7915301,-73.8417555,,,4,POINT (-73.8417555 40.7915301)
40.791505,-73.840815,,,4,POINT (-73.84081500000001 40.791505)
40.7914718,-73.8398976,,,4,POINT (-73.8398976 40.7914718)
40.791438,-73.838957,,,3,POINT (-73.83895699999999 40.791438)
40.7957824,-73.8168936,,,3,POINT (-73.8168936 40.7957824)
40.7963686,-73.8155523,,,3,POINT (-73.81555229999999 40.7963686)
40.7967288,-73.8147282,,,3,POINT (-73.8147282 40.7967288)
40.7970123,-73.8140797,,,3,POINT (-73.81407969999999 40.7970123)
40.793728,-73.824066,,stop,3,POINT (-73.824066 40.793728)
40.794241,-73.82184,,,4,POINT (-73.82183999999999 40.794241)
40.7949991,-73.8185698,,,4,POINT (-73.81856980000001 40.7949991)
40.7954422,-73.8166497,,,3,POINT (-73.8166497 40.7954422)
40.7306386,-73.7355467,,,3,POINT (-73.7355467 40.7306386)
40.5897158,-73.8147962,,,4,POINT (-73.8147962 40.5897158)
40.7673724,-73.9370864,,,3,POINT (-73.9370864 40.7673724)
40.7669158,-73.9383577,,,3,POINT (-73.9383577 40.7669158)
40.763734,-73.94139,,,3,POINT (-73.94139 40.763734)
40.759308,-73.944167,,,3,POINT (-73.94416699999999 40.759308)
40.757799,-73.945814,,traffic_signals,3,POINT (-73.945814 40.757799)
40.7565182,-73.9472123,,traffic_signals,3,POINT (-73.9472123 40.7565182)
40.7541784,-73.9493907,,traffic_signals,3,POINT (-73.9493907 40.7541784)
40.7524387,-73.9508996,,traffic_signals,3,POINT (-73.9508996 40.7524387)
40.7505907,-73.9522582,,,3,POINT (-73.9522582 40.7505907)
40.7485808,-73.9521888,,,4,POINT (-73.9521888 40.7485808)
40.7482597,-73.9522632,,,4,POINT (-73.9522632 40.7482597)
40.7475727,-73.952486,,,3,POINT (-73.95248599999999 40.7475727)
40.746879,-73.952711,,traffic_signals,4,POINT (-73.95271099999999 40.746879)
40.7461854,-73.9529439,,traffic_signals,4,POINT (-73.95294389999999 40.7461854)
40.7454904,-73.9531773,,traffic_signals,4,POINT (-73.95317729999999 40.7454904)
40.7448008,-73.9534089,,traffic_signals,4,POINT (-73.9534089 40.7448008)
40.7441144,-73.9536401,,traffic_signals,4,POINT (-73.9536401 40.7441144)
40.7434296,-73.9538694,,traffic_signals,4,POINT (-73.9538694 40.7434296)
40.7420371,-73.9543337,,traffic_signals,4,POINT (-73.95433370000001 40.7420371)
40.7413318,-73.9545678,,traffic_signals,3,POINT (-73.95456780000001 40.7413318)
40.741998,-73.954122,,traffic_signals,4,POINT (-73.954122 40.741998)
40.7427042,-73.9539025,,traffic_signals,3,POINT (-73.9539025 40.7427042)
40.767578,-73.935949,,traffic_signals,4,POINT (-73.93594899999999 40.767578)
40.7686046,-73.9358222,,,3,POINT (-73.9358222 40.7686046)
40.769526,-73.935227,,,3,POINT (-73.935227 40.769526)
40.770412,-73.934474,,,3,POINT (-73.93447399999999 40.770412)
40.668682,-73.75277,,,3,POINT (-73.75277 40.668682)
40.668388,-73.751976,,,4,POINT (-73.751976 40.668388)
40.6679736,-73.7508039,,,3,POINT (-73.75080389999999 40.6679736)
40.762248,-73.809388,,,1,POINT (-73.809388 40.762248)
40.7621503,-73.8084562,,,3,POINT (-73.80845619999999 40.7621503)
40.762066,-73.807528,,,4,POINT (-73.807528 40.762066)
40.7619849,-73.8065985,,,3,POINT (-73.80659850000001 40.7619849)
