,node,y,x,ref,highway,street_count
31693,42897914,40.672523,-73.810591,,,4
31694,42897923,40.672279,-73.804492,,stop,4
31695,42897932,40.672355,-73.802676,,,4
31696,42897942,40.676972,-73.836292,,,3
31697,42897949,40.67651,-73.832693,,,4
31698,42897980,40.6747482,-73.858383,,,4
31699,42897983,40.674862,-73.857433,,,4
31700,42898006,40.6759816,-73.84973,,,4
31701,42898008,40.6761127,-73.8488237,,stop,4
31702,42898011,40.6762442,-73.8479143,,,4
31703,42898015,40.6765086,-73.8460857,,,4
31704,42898031,40.767855,-73.934229,,,4
31705,42898064,40.768427,-73.833394,,,3
31706,42898067,40.760557,-73.8613102,,traffic_signals,4
31707,42898085,40.7430496,-73.8776841,,,4
31708,42898088,40.743661,-73.877211,,,4
31709,42898092,40.745461,-73.875827,,,4
31710,42898096,40.74667,-73.874896,,,4
31711,42898118,40.606892,-73.766274,,,3
31712,42898159,40.707148,-73.747504,,,4
31713,42898165,40.706437,-73.747234,,,4
31714,42898209,40.717142,-73.778037,,,4
31715,42898218,40.714598,-73.775715,,,3
31716,42898244,40.6957555,-73.8993155,,,3
31717,42898256,40.598318,-73.762553,,,3
31718,42898265,40.7739655,-73.9227995,,traffic_signals,4
31719,42898273,40.7725587,-73.9207723,,,3
31720,42898289,40.7699026,-73.9167933,,traffic_signals;crossing,5
31721,42898298,40.687271,-73.790026,,,3
31722,42898300,40.687802,-73.789481,,,4
31723,42898306,40.6890283,-73.7881431,,,1
31724,42898348,40.6024626,-73.7467109,,,1
31725,42898355,40.6807668,-73.753845,,,3
31726,42898373,40.5951683,-73.7925287,,stop,4
31727,42898377,40.595112,-73.793469,,,4
31728,42898380,40.595002,-73.795362,,,4
31729,42898387,40.5948281,-73.7983816,,,4
31730,42898391,40.594685,-73.8008629,,,4
31731,42898394,40.594582,-73.80241,,,1
31732,42898401,40.693822,-73.78601,,,1
31733,42898408,40.692857,-73.785299,,,4
31734,42898426,40.6854129,-73.7806049,,,3
31735,42898452,40.68512,-73.780431,,,3
31736,42898464,40.6994101,-73.7897202,,,3
31737,42898466,40.6984572,-73.7889299,,,3
31738,42898476,40.7367,-73.802823,,,4
31739,42898483,40.728029,-73.803083,,,4
31740,42898496,40.723195,-73.802157,,,3
31741,42898501,40.719836,-73.800843,,,4
31742,42898504,40.718365,-73.800444,,,4
31743,42898517,40.7561059,-73.8007931,,,4
31744,42898530,40.79397,-73.797491,,,3
31745,42898537,40.790091,-73.797477,,,4
31746,42898539,40.789372,-73.797297,,,5
31747,42898552,40.681786,-73.778471,,,4
31748,42898571,40.747288,-73.801988,,,3
31749,42898582,40.709532,-73.796394,,traffic_signals,4
31750,42898594,40.783518,-73.797043,,,3
31751,42898689,40.779971,-73.797529,,,4
31752,42898691,40.779261,-73.797626,,,4
31753,42898693,40.778551,-73.797722,,,4
31754,42898707,40.773197,-73.798456,,,3
31755,42898724,40.765138,-73.799559,,,4
31756,42898743,40.71839,-73.85655,,,3
31757,42898773,40.747933,-73.877674,,turning_circle,1
31758,42898788,40.693897,-73.854036,,,3
31759,42898821,40.725073,-73.758337,,,3
31760,42898825,40.7082516,-73.9199543,,,4
31761,42898828,40.709382,-73.91881,,,4
31762,42898864,40.723921,-73.907566,,,4
31763,42898888,40.742237,-73.905354,,,3
31764,42898891,40.7416856,-73.9054238,,,3
31765,42898915,40.682183,-73.784775,,,3
31766,42898919,40.681473,-73.784666,,,3
31767,42898923,40.679326,-73.784337,,,3
31768,42898929,40.678616,-73.78423,,,3
31769,42898948,40.6995463,-73.7423981,,,4
31770,42898962,40.6996692,-73.742325,,,3
31771,42898968,40.69795,-73.736652,,,4
31772,42898970,40.697681,-73.735762,,,4
31773,42898974,40.697411,-73.734877,,,4
31774,42898981,40.696887,-73.733132,,,4
31775,42898986,40.69662,-73.732264,,,4
31776,42898991,40.696097,-73.730517,,,4
31777,42898994,40.695836,-73.729646,,,4
31778,42898998,40.695309,-73.727901,,,4
31779,42899000,40.69517,-73.72742,,,3
31780,42899010,40.6841701,-73.7925621,,,3
31781,42899011,40.684985,-73.790608,,,4
31782,42899014,40.6860498,-73.7881317,,,4
31783,42899016,40.686687,-73.787661,,,4
31784,42899031,40.698443,-73.748981,,,3
31785,42899037,40.7214757,-73.8797366,,,3
31786,42899040,40.721523,-73.8786525,,,3
31787,42899045,40.721545,-73.877573,,,3
31788,42899051,40.7217163,-73.8754428,,,3
31789,42899060,40.721287,-73.8828722,,,3
31790,42899068,40.7211882,-73.8847,,,3
31791,42899073,40.603809,-73.7698474,,,1
31792,42899077,40.6102229,-73.7478208,,,4
31793,42899080,40.608769,-73.749962,,,3
31794,42899086,40.607295,-73.751408,,,3
31795,42899111,40.708614,-73.7287881,,,4
31796,42899114,40.707962,-73.729076,,,4
31797,42899118,40.70666,-73.729647,,,4
31798,42899122,40.705987,-73.729941,,,4
31799,42899126,40.705293,-73.730235,,,4
31800,42899134,40.703099,-73.73037,,,4
31801,42899143,40.700167,-73.730525,,,3
31802,42899146,40.689993,-73.735725,,,4
31803,42899147,40.688359,-73.736576,,,4
31804,42899156,40.680475,-73.741128,,,4
31805,42899159,40.678226,-73.742382,,,4
31806,42899163,40.677045,-73.7430276,,traffic_signals,4
31807,42899185,40.657327,-73.755575,,,3
31808,42899216,40.687116,-73.862754,,,3
31809,42899220,40.687699,-73.858294,,,3
31810,42899233,40.70322,-73.80256,,,3
31811,42899350,40.597557,-73.798651,,,3
31812,42899352,40.597413,-73.801123,,,4
31813,42899357,40.5971946,-73.8046172,,,1
31814,42899370,40.7341991,-73.8197517,,traffic_signals,3
31815,42899379,40.734482,-73.822369,,,3
31816,42899413,40.689385,-73.817934,,,3
31817,42899420,40.69911,-73.812325,,,3
31818,42899428,40.7006002,-73.8077201,,traffic_signals,4
31819,42899435,40.7014636,-73.8041694,,traffic_signals,4
31820,42899441,40.701884,-73.8023616,,traffic_signals,3
31821,42899447,40.701993,-73.8019413,,traffic_signals,3
31822,42899455,40.7030609,-73.7971387,,traffic_signals,3
31823,42899461,40.704032,-73.793792,,traffic_signals,4
31824,42899464,40.704424,-73.792848,,traffic_signals,4
31825,42899468,40.704857,-73.791654,,traffic_signals,5
31826,42899484,40.7163985,-73.8866566,,traffic_signals,4
31827,42899491,40.718271,-73.882629,,,3
31828,42899494,40.719013,-73.881025,,,3
31829,42899500,40.719611,-73.878213,,,3
31830,42899504,40.719792,-73.877259,,,3
31831,42899508,40.719971,-73.876306,,,3
31832,42899512,40.720343,-73.874319,,,3
31833,42899537,40.699841,-73.908683,,,3
31834,42899546,40.700122,-73.906211,,traffic_signals,4
31835,42899552,40.700421,-73.9036594,,traffic_signals,5
31836,42899565,40.700518,-73.898369,,,3
31837,42899570,40.700617,-73.896721,,,3
31838,42899574,40.700653,-73.896271,,traffic_signals,3
31839,42899577,40.700667,-73.896096,,traffic_signals,3
31840,42899586,40.7009665,-73.8924484,,,3
31841,42899592,40.7011589,-73.8902471,,traffic_signals,3
31842,42899603,40.701401,-73.887401,,,3
31843,42899607,40.701432,-73.887002,,traffic_signals,3
31844,42899616,40.701627,-73.884658,,,3
31845,42899619,40.701663,-73.884245,,,3
31846,42899627,40.7018588,-73.8819151,,,4
31847,42899632,40.701969,-73.880498,,traffic_signals,4
31848,42899641,40.702222,-73.877335,,,3
31849,42899648,40.702374,-73.875431,,,3
31850,42899649,40.702457,-73.874463,,,3
31851,42899655,40.702687,-73.871648,,,3
31852,42899669,40.703052,-73.867247,,,3
31853,42899690,40.7031093,-73.8599749,,,3
31854,42899699,40.7027931,-73.8570279,,,4
31855,42899705,40.7026901,-73.8561463,,,3
31856,42899718,40.701064,-73.841211,,,3
31857,42899721,40.7009437,-73.8401843,,traffic_signals,4
31858,42899731,40.700582,-73.836981,,,4
31859,42899741,40.7001101,-73.8326787,,traffic_signals,4
31860,42899817,40.7391929,-73.715518,,,4
31861,42899823,40.739515,-73.714004,,,3
31862,42899829,40.7123428,-73.8265381,,,3
31863,42899835,40.710512,-73.830849,,,3
31864,42899845,40.718034,-73.802303,,,4
31865,42899849,40.718202,-73.801359,,,4
31866,42899854,40.7187122,-73.7984816,,,3
31867,42899857,40.703945,-73.85407,,,1
31868,42899862,40.75291,-73.7179362,,,3
31869,42899866,40.753131,-73.71527,,,4
31870,42899868,40.7536562,-73.7136152,,,1
31871,42899883,40.710455,-73.873385,,,4
31872,42899888,40.709084,-73.873281,,,4
31873,42899892,40.708399,-73.873228,,,3
31874,42899903,40.741289,-73.885726,,traffic_signals,4
31875,42899914,40.7707123,-73.8909691,,,4
31876,42899921,40.7667149,-73.8902428,,,3
31877,42899928,40.69552,-73.864557,,,3
31878,42899929,40.694842,-73.86432,,,3
31879,42899931,40.694175,-73.864091,,,3
31880,42899934,40.693514,-73.863858,,,3
31881,42899942,40.6687152,-73.8558368,,,4
31882,42899946,40.6671901,-73.8554758,,,4
31883,42899965,40.7654315,-73.8900214,,,3
31884,42899977,40.751495,-73.88747,,traffic_signals,4
31885,42899987,40.6589542,-73.853449,,,4
31886,42899990,40.655404,-73.852583,,,4
31887,42899999,40.6794156,-73.8585882,,,3
31888,42900018,40.734099,-73.886892,,,3
31889,42900020,40.732905,-73.886384,,,3
31890,42900030,40.7046953,-73.8715219,,,4
31891,42900041,40.719012,-73.875537,,,4
31892,42900044,40.7175841,-73.8744042,,,4
31893,42900061,40.604046,-73.756989,,,4
31894,42900080,40.6715241,-73.8585528,,,4
31895,42900086,40.711998,-73.854222,,,3
31896,42900093,40.731268,-73.821842,,,4
31897,42900096,40.731939,-73.81959,,,3
31898,42900104,40.7079659,-73.8777546,,,3
31899,42900106,40.7081848,-73.8770419,,,3
31900,42900111,40.7089612,-73.8745134,,,4
31901,42900121,40.723889,-73.846544,,traffic_signals,4
31902,42900130,40.724971,-73.842909,,traffic_signals,4
31903,42900147,40.7269811,-73.836129,,,3
31904,42900195,40.7213647,-73.8480758,,traffic_signals,3
31905,42900197,40.721996,-73.847678,,,3
31906,42900200,40.722217,-73.847534,,,3
31907,42900209,40.7139,-73.908811,,,4
31908,42900269,40.745438,-73.909468,,,3
31909,42900309,40.7713537,-73.9247803,,stop,4
31910,42900319,40.768378,-73.921242,,traffic_signals,4
31911,42900323,40.7668899,-73.9203016,,,3
31912,42900331,40.7340211,-73.8854888,,,3
31913,42900348,40.758324,-73.773892,,,4
31914,42900355,40.75958,-73.768937,,,4
31915,42900365,40.7565154,-73.7805614,,,4
31916,42900371,40.757362,-73.777417,,,4
31917,42900379,40.754865,-73.791609,,,3
31918,42900382,40.75502,-73.789149,,,3
31919,42900397,40.7462209,-73.9455266,,,3
31920,42900405,40.5871693,-73.8007446,,,3
31921,42900410,40.5882296,-73.80092,,,3
31922,42900424,40.55895,-73.916174,,,4
31923,42900430,40.560109,-73.915765,,,3
31924,42900460,40.724057,-73.909551,,,3
31925,42900473,40.728053,-73.899167,,,1
31926,42900479,40.726402,-73.900339,,,3
31927,42900482,40.7261671,-73.9001125,,traffic_signals,4
31928,42900511,40.7290576,-73.7461751,,,3
31929,42900519,40.7218407,-73.7386689,,,3
31930,42900529,40.7135073,-73.7366841,,,3
31931,42900531,40.712933,-73.736969,,,3
31932,42900618,40.746891,-73.920798,,traffic_signals,4
31933,42900636,40.737787,-73.922619,,traffic_signals,4
31934,42900647,40.768384,-73.9080289,,,3
31935,42900657,40.7540234,-73.9197113,,traffic_signals,4
31936,42900665,40.7749369,-73.8995069,,traffic_signals,4
31937,42900671,40.773926,-73.900731,,,4
31938,42900675,40.7731672,-73.9016666,,traffic_signals,4
31939,42900691,40.691932,-73.758191,,,3
31940,42900694,40.689829,-73.757267,,,4
31941,42900696,40.688218,-73.756317,,,3
31942,42900704,40.7106164,-73.7664173,,,1
31943,42900710,40.688307,-73.756067,,,3
31944,42900722,40.684644,-73.752831,,,3
31945,42900732,40.7578746,-73.7884962,,traffic_signals,4
31946,42900737,40.755773,-73.788265,,,4
31947,42900746,40.748318,-73.786181,,,4
31948,42900764,40.7052857,-73.7641269,,,4
31949,42900772,40.734281,-73.779523,,,3
31950,42900781,40.7166406,-73.7691931,,traffic_signals,4
31951,42900792,40.742988,-73.783633,,,3
31952,42900799,40.6846935,-73.7524296,,,3
31953,42900802,40.6842455,-73.7510941,,,4
31954,42900811,40.723272,-73.77409,,,3
31955,42900812,40.7224712,-73.7736589,,,4
31956,42900818,40.69776,-73.783519,,,3
31957,42900823,40.6988177,-73.7810622,,stop,4
31958,42900829,40.6994927,-73.7794285,,,3
31959,42900841,40.678427,-73.840116,,,3
31960,42900851,40.679287,-73.832624,,traffic_signals,4
31961,42900857,40.679786,-73.830867,,traffic_signals,4
31962,42900865,40.680036,-73.829988,,traffic_signals,4
31963,42900877,40.680829,-73.827183,,,4
31964,42900889,40.68176,-73.823901,,traffic_signals,4
31965,42900901,40.682503,-73.821304,,,4
31966,42900907,40.683249,-73.818676,,,4
31967,42900913,40.683918,-73.816335,,,3
31968,42900917,40.684004,-73.816028,,,3
31969,42900919,40.684121,-73.815619,,traffic_signals,3
31970,42900921,40.684258,-73.815138,,,3
31971,42900925,40.684361,-73.814773,,,3
31972,42900927,40.684503,-73.814268,,,3
31973,42900935,40.68636,-73.810025,,,4
31974,42900951,40.6880564,-73.805103,,,3
31975,42900978,40.708819,-73.738218,,,3
31976,42900984,40.708087,-73.7356,,,1
31977,42900990,40.7068949,-73.7599004,,,3
31978,42900994,40.7073203,-73.7581103,,,4
31979,42900998,40.707748,-73.756317,,,4
31980,42900999,40.7079641,-73.755417,,,4
31981,42901005,40.7083929,-73.7536306,,,4
31982,42901011,40.7090353,-73.750945,,,4
31983,42901018,40.7096861,-73.7482196,,,4
31984,42901030,40.707893,-73.734506,,,1
31985,42901032,40.707787,-73.734092,,,3
31986,42901034,40.707565,-73.733206,,,4
31987,42901043,40.706221,-73.727914,,,3
31988,42901053,40.704422,-73.765665,,,4
31989,42901056,40.7048546,-73.7648946,,,3
31990,42901068,40.691621,-73.798031,,,3
31991,42901069,40.691963,-73.797213,,,4
31992,42901074,40.692483,-73.795984,,stop,4
31993,42901078,40.693178,-73.794343,,,4
31994,42901090,40.694595,-73.791005,,,4
31995,42901095,40.694981,-73.790087,,traffic_signals,4
31996,42901100,40.695663,-73.788482,,,4
31997,42901103,40.696626,-73.784891,,,4
31998,42901107,40.6970991,-73.784089,,traffic_signals,4
31999,42901114,40.676262,-73.852602,,,3
32000,42901137,40.68916,-73.801974,,stop,4
32001,42901139,40.690481,-73.800206,,stop,4
32002,42901141,40.691934,-73.798277,,,3
32003,42901150,40.709457,-73.739899,,,3
32004,42901154,40.708931,-73.738159,,,3
32005,42901158,40.6932957,-73.8079991,,traffic_signals,4
32006,42901161,40.692166,-73.806374,,,4
32007,42901166,40.69114,-73.804873,,,4
32008,42901171,40.690019,-73.803232,,stop,4
32009,42901176,40.689632,-73.802665,,,3
32010,42901181,40.688198,-73.80057,,,4
32011,42901183,40.687723,-73.799873,,stop,4
32012,42901187,40.687193,-73.7991145,,stop,4
32013,42901193,40.679858,-73.795527,,traffic_signals,4
32014,42901197,40.678499,-73.794867,,,4
32015,42901203,40.676813,-73.794044,,,4
32016,42901264,40.7497494,-73.792277,,,4
32017,42901270,40.795371,-73.803141,,,3
32018,42901274,40.795166,-73.803161,,,3
32019,42901278,40.7944372,-73.8032484,,,3
32020,42901288,40.765728,-73.807029,,,4
32021,42901306,40.7609633,-73.8077144,,traffic_signals,4
32022,42901310,40.756692,-73.808257,,stop,4
32023,42901316,40.751933,-73.808909,,,4
32024,42901322,40.750269,-73.809135,,,4
32025,42901330,40.6751081,-73.7813892,,,3
32026,42901334,40.67354,-73.780204,,,4
32027,42901341,40.669334,-73.776997,,,3
32028,42901351,40.690287,-73.791382,,,4
32029,42901375,40.699778,-73.7987312,,traffic_signals,4
32030,42901383,40.6965221,-73.7962739,,,1
32031,42901399,40.669271,-73.777198,,,3
32032,42901415,40.7891698,-73.8039315,,,3
32033,42901424,40.7383799,-73.9386303,,traffic_signals,4
32034,42901430,40.7379262,-73.9358283,,,4
32035,42901459,40.7365974,-73.9278823,,,3
32036,42901466,40.725595,-73.901782,,,3
32037,42901470,40.72553,-73.900985,,,3
32038,42901476,40.727215,-73.9074148,,traffic_signals,4
32039,42901523,40.7400066,-73.9476167,,,3
32040,42901546,40.7420717,-73.9583303,,,3
32041,42901575,40.7263328,-73.9017862,,,3
32042,42901579,40.7261295,-73.8998202,,,3
32043,42901588,40.7259421,-73.8965327,,,3
32044,42901652,40.751646,-73.844885,,,3
32045,42901659,40.7526591,-73.8415751,,,3
32046,42901701,40.7456602,-73.8366789,,,3
32047,42901801,40.7654069,-73.7246142,,traffic_signals,4
32048,42901817,40.725856,-73.864007,,,3
32049,42901824,40.722126,-73.864593,,,4
32050,42901827,40.720296,-73.859223,,,3
32051,42901862,40.5963323,-73.7503361,,,1
32052,42901875,40.714434,-73.833147,,,3
32053,42901879,40.714307,-73.833035,,,3
32054,42901897,40.670487,-73.804479,,,4
32055,42901905,40.668999,-73.804797,,,4
32056,42901922,40.7472524,-73.831063,,,4
32057,42901928,40.745127,-73.831422,,,3
32058,42901937,40.7132412,-73.8234076,,,4
32059,42901955,40.695878,-73.814862,,stop,4
32060,42901964,40.692772,-73.81334,,,3
32061,42901967,40.691408,-73.812718,,,4
32062,42901973,40.687919,-73.810809,,,4
32063,42901979,40.684042,-73.808889,,,4
32064,42901986,40.677048,-73.805461,,,4
32065,42901987,40.675301,-73.804616,,,4
32066,42901992,40.7424521,-73.832078,,,1
32067,42901997,40.6653043,-73.8060255,,,3
32068,42902006,40.6641035,-73.8063846,,,3
32069,42902021,40.70472,-73.820873,,,3
32070,42902029,40.700029,-73.741285,,turning_circle,1
32071,42902033,40.753385,-73.819092,,,4
32072,42902036,40.750476,-73.815822,,,4
32073,42902039,40.74948,-73.814705,,,4
32074,42902043,40.748911,-73.814083,,,4
32075,42902051,40.748345,-73.813519,,,4
32076,42902057,40.747782,-73.812938,,,4
32077,42902329,40.654526,-73.739785,,,3
32078,42902355,40.654447,-73.745685,,,3
32079,42902368,40.654012,-73.746012,,,3
32080,42902376,40.658903,-73.767744,,,3
32081,42902383,40.74451,-73.7661,,,3
32082,42902388,40.745237,-73.763451,,,4
32083,42902395,40.7459941,-73.7606482,,traffic_signals,4
32084,42902402,40.747332,-73.755801,,traffic_signals,4
32085,42902412,40.754657,-73.72792,,,3
32086,42902423,40.748218,-73.752571,,,3
32087,42902426,40.748801,-73.750442,,,4
32088,42902430,40.749295,-73.748642,,,4
32089,42902434,40.749538,-73.747758,,,4
32090,42902438,40.750021,-73.745996,,,4
32091,42902440,40.750274,-73.745079,,,3
32092,42902446,40.733611,-73.847354,,stop,4
32093,42902451,40.732282,-73.851821,,traffic_signals,4
32094,42902454,40.731754,-73.853588,,,4
32095,42902460,40.730287,-73.858511,,,4
32096,42902471,40.7380382,-73.7949212,,,3
32097,42902475,40.7379674,-73.7930528,,traffic_signals,4
32098,42902480,40.7379803,-73.7923212,,,3
32099,42902484,40.7379312,-73.7913172,,,4
32100,42902515,40.7400212,-73.7821923,,,3
32101,42902519,40.7406261,-73.7805251,,,3
32102,42902521,40.7411072,-73.7787623,,,3
32103,42902533,40.7414343,-73.7784809,,,3
32104,42902552,40.738868,-73.829435,,,4
32105,42902597,40.739769,-73.826221,,,3
32106,42902610,40.737921,-73.8149059,,,3
32107,42902612,40.73787,-73.813278,,,3
32108,42902616,40.685806,-73.832577,,,4
32109,42902619,40.6844072,-73.8318755,,,3
32110,42902622,40.698433,-73.838921,,,4
32111,42902627,40.690598,-73.835151,,,4
32112,42902631,40.69028,-73.83499,,,3
32113,42902640,40.735657,-73.848404,,stop,4
32114,42902643,40.734967,-73.848047,,stop,4
32115,42902649,40.732947,-73.847008,,,4
32116,42902651,40.732283,-73.846667,,stop,4
32117,42902655,40.731616,-73.846325,,,3
32118,42902660,40.730955,-73.845987,,,3
32119,42902673,40.726965,-73.843934,,,4
32120,42902687,40.721649,-73.841199,,stop,4
32121,42902718,40.6843287,-73.832071,,,3
32122,42902721,40.682172,-73.831034,,,4
32123,42902726,40.678291,-73.829131,,,3
32124,42902739,40.7855994,-73.8569034,,,2
32125,42902743,40.783806,-73.8567684,,,3
32126,42902805,40.724257,-73.912505,,,4
32127,42902810,40.724182,-73.911345,,,4
32128,42902820,40.723837,-73.906336,,,4
32129,42902825,40.723536,-73.901826,,,3
32130,42902844,40.669846,-73.784843,,,3
32131,42902850,40.714223,-73.801228,,,3
32132,42902880,40.7384107,-73.8856383,,traffic_signals,4
32133,42902886,40.7397219,-73.8830203,,,3
32134,42902896,40.705002,-73.911396,,traffic_signals,4
32135,42902907,40.710756,-73.905093,,,4
32136,42902909,40.711004,-73.904053,,,3
32137,42902923,40.714998,-73.730906,,,3
32138,42902929,40.714911,-73.729676,,,3
32139,42903011,40.718756,-73.778039,,,3
32140,42903033,40.720263,-73.911889,,,4
32141,42903065,40.5996673,-73.759676,,,3
32142,42903067,40.599886,-73.76071,,,4
32143,42903078,40.6095895,-73.7557435,,,3
32144,42903115,40.733653,-73.855122,,,4
32145,42903127,40.748989,-73.8638,,,3
32146,42903131,40.7480715,-73.863328,,traffic_signals,4
32147,42903137,40.7465548,-73.8625449,,,4
32148,42903142,40.7463718,-73.8624504,,,4
32149,42903147,40.7442878,-73.8617806,,traffic_signals,4
32150,42903153,40.741336,-73.859323,,,4
32151,42903157,40.740142,-73.857953,,,3
32152,42903160,40.739681,-73.857309,,,3
32153,42903168,40.729775,-73.852514,,,4
32154,42903198,40.754546,-73.866028,,,4
32155,42903217,40.6988305,-73.8469996,,traffic_signals,4
32156,42903220,40.697506,-73.846426,,,4
32157,42903223,40.696859,-73.846142,,,3
32158,42903226,40.696203,-73.845857,,,4
32159,42903231,40.69437,-73.845015,,,4
32160,42903234,40.693726,-73.844701,,,4
32161,42903245,40.690508,-73.843119,,,4
32162,42903254,40.688611,-73.842169,,stop,4
32163,42903262,40.683754,-73.839786,,,4
32164,42903266,40.6814172,-73.838631,,traffic_signals,4
32165,42903283,40.6620529,-73.8319337,,stop,4
32166,42903289,40.659107,-73.831204,,,3
32167,42903293,40.6587045,-73.8310986,,,4
32168,42903322,40.794464,-73.813561,,,3
32169,42903326,40.792966,-73.81296,,stop,4
32170,42903330,40.7920118,-73.8125859,,stop,4
32171,42903334,40.790313,-73.8119,,stop,4
32172,42903338,40.789373,-73.8115284,,traffic_signals,4
32173,42903374,40.781729,-73.807433,,,3
32174,42903379,40.780694,-73.806699,,stop,4
32175,42903382,40.7799305,-73.8059992,,,5
32176,42903407,40.600959,-73.758768,,,3
32177,42903424,40.668442,-73.779808,,,3
32178,42903427,40.668505,-73.779615,,,3
32179,42903430,40.668999,-73.778056,,,3
32180,42903433,40.669059,-73.777866,,,3
32181,42903445,40.6707,-73.773654,,traffic_signals,4
32182,42903452,40.670853,-73.771899,,,3
32183,42903461,40.6712,-73.766504,,,3
32184,42903482,40.671813,-73.762934,,,3
32185,42903486,40.671943,-73.762251,,,3
32186,42903490,40.671978,-73.762052,,,3
32187,42903502,40.672459,-73.759496,,,3
32188,42903507,40.6724338,-73.7564388,,traffic_signals,4
32189,42903523,40.664654,-73.736065,,,3
32190,42903531,40.7889681,-73.8261902,,,3
32191,42903537,40.7866982,-73.825325,,,3
32192,42903553,40.737528,-73.707418,,traffic_signals,4
32193,42903559,40.733709,-73.705982,,,4
32194,42903566,40.7319,-73.705325,,,4
32195,42903584,40.7540523,-73.7189484,,,3
32196,42903598,40.69622,-73.89987,,,4
32197,42903602,40.697434,-73.898603,,,4
32198,42903608,40.698753,-73.897258,,,4
32199,42903622,40.597431,-73.745296,,,3
32200,42903624,40.597434,-73.746205,,,4
32201,42903737,40.5772077,-73.8575726,,,4
32202,42903747,40.6877852,-73.8050301,,,3
32203,42903766,40.691671,-73.801766,,stop,4
32204,42903773,40.6936004,-73.8001804,,traffic_signals,3
32205,42903789,40.659214,-73.8304314,,,1
32206,42903808,40.7640949,-73.8812524,,traffic_signals,4
32207,42903829,40.752373,-73.879104,,traffic_signals,4
32208,42903857,40.6685571,-73.8471141,,,4
32209,42903865,40.6969487,-73.8574546,,,3
32210,42903868,40.695595,-73.857158,,,4
32211,42903877,40.691197,-73.855777,,,4
32212,42903883,40.685424,-73.853374,,,4
32213,42903889,40.681886,-73.851639,,,4
32214,42903892,40.68124,-73.851318,,,4
32215,42903897,40.680568,-73.850991,,,4
32216,42903900,40.6799189,-73.8506771,,,4
32217,42903903,40.678008,-73.849737,,,4
32218,42903909,40.674577,-73.848436,,stop,4
32219,42903925,40.741745,-73.877858,,,1
32220,42903928,40.7405408,-73.8763554,,,4
32221,42903934,40.7398,-73.875983,,,3
32222,42903938,40.739486,-73.8758538,,,1
32223,42903947,40.710084,-73.864447,,,3
32224,42903952,40.709291,-73.863811,,,3
32225,42903957,40.708329,-73.863041,,,3
32226,42903966,40.7059104,-73.8610806,,traffic_signals,4
32227,42903975,40.703485,-73.859144,,,4
32228,42903984,40.660178,-73.844964,,,4
32229,42903992,40.6568336,-73.8441344,,,4
32230,42903997,40.6534864,-73.8433049,,,4
32231,42904021,40.7653274,-73.8161748,,,3
32232,42904039,40.7606683,-73.8140334,,traffic_signals,4
32233,42904056,40.766512,-73.81651,,stop,4
32234,42904077,40.672421,-73.836381,,,1
32235,42904099,40.702567,-73.893131,,,3
32236,42904122,40.6979419,-73.8920051,,traffic_signals,4
32237,42904130,40.697142,-73.891697,,,4
32238,42904155,40.725106,-73.901794,,,3
32239,42904174,40.7207426,-73.9009244,,,3
32240,42904193,40.7370577,-73.901839,,,4
32241,42904211,40.750319,-73.898659,,stop,4
32242,42904235,40.709622,-73.896163,,,4
32243,42904276,40.666907,-73.729704,,,3
32244,42904278,40.6667251,-73.7297503,,,3
32245,42904285,40.6655502,-73.7298493,,traffic_signals,4
32246,42904289,40.6651346,-73.7298459,,,3
32247,42904293,40.663983,-73.729617,,,3
32248,42904294,40.66364,-73.729486,,,3
32249,42904296,40.6622644,-73.7289724,,,4
32250,42904299,40.6615609,-73.7287342,,,3
32251,42904304,40.6608622,-73.7284827,,,4
32252,42904345,40.653512,-73.726472,,,3
32253,42904348,40.6527917,-73.7264972,,,3
32254,42904429,40.7734249,-73.8973655,,,4
32255,42904433,40.7716548,-73.8995314,,,4
32256,42904454,40.74646,-73.917086,,traffic_signals,4
32257,42904473,40.737357,-73.91891,,,4
32258,42904502,40.7570794,-73.912828,,stop,4
32259,42904528,40.747561,-73.898336,,,3
32260,42904530,40.74759,-73.897483,,,3
32261,42904545,40.747238,-73.891505,,,3
32262,42904559,40.7527716,-73.8631896,,,3
32263,42904563,40.7533321,-73.8613623,,,3
32264,42904573,40.750664,-73.908074,,,3
32265,42904586,40.747214,-73.923581,,,3
32266,42904606,40.738111,-73.925399,,,4
32267,42904628,40.743721,-73.786015,,,3
32268,42904640,40.747447,-73.787783,,,4
32269,42904645,40.745036,-73.78665,,,3
32270,42904656,40.715685,-73.771921,,,3
32271,42904693,40.733708,-73.781266,,,3
32272,42904708,40.693188,-73.761676,,,1
32273,42904711,40.691349,-73.760794,,stop,4
32274,42904718,40.690062,-73.76017,,,3
32275,42904722,40.688953,-73.759839,,,4
32276,42904725,40.687287,-73.758858,,,3
32277,42904735,40.764546,-73.792072,,,4
32278,42904796,40.6758338,-73.795597,,,3
32279,42904804,40.7878433,-73.8217729,,,3
32280,42904874,40.7022949,-73.7918319,,,3
32281,42904914,40.788712,-73.847933,,,3
32282,42904930,40.679021,-73.7598335,,traffic_signals,4
32283,42904940,40.673699,-73.758225,,,3
32284,42904974,40.758756,-73.739412,,,3
32285,42904986,40.681304,-73.7647706,,,4
32286,42904992,40.72883,-73.865893,,stop,4
32287,42904999,40.72725,-73.861566,,stop,4
